JAIL ID,ARREST DT,charges,warrants_filed_by,RACE,SEX,RELEASE DT,ARREST YEAR,days_served
20777,2014-03-01 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,M,2014-03-03,2014,2.0
21246,2007-10-28 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-10-28,2007,0.0
21294,2010-05-12 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2010-05-20,2010,8.0
21294,2010-05-29 00:00:00,"[DRIVING-EXPIRED LIC. PLATE, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,M,2010-06-03,2010,5.0
21294,2011-07-30 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2011-07-30,2011,0.0
21302,2006-01-05 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2006-01-11,2006,6.0
21302,2010-06-07 00:00:00,"[DRIVING-EXP MVI STICKER, DRIVING-EXPIRED LIC. PLATE, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD]",B,M,2010-06-13,2010,6.0
21393,2006-12-15 00:00:00,"[FAILURE TO SIGNAL, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD]",W,M,2006-12-19,2006,4.0
21444,2006-06-07 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, STOP LIGHT- RUNNING]","[PAPD, PAPD, PAPD]",B,M,2006-06-10,2006,3.0
21675,2008-12-19 00:00:00,"[DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD]",B,M,2008-12-22,2008,3.0
21679,2006-04-15 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, STOP SIGN- RUNNING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-04-19,2006,4.0
21679,2009-01-19 00:00:00,"[STOP LIGHT- RUNNING, DRIVING-WHILE LIC INVALID, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-01-22,2009,3.0
21872,2005-03-13 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2005-03-16,2005,3.0
22017,2006-03-08 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2006-03-14,2006,6.0
22017,2006-11-08 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",W,M,2006-11-09,2006,1.0
22017,2007-07-14 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-07-19,2007,5.0
22074,2013-12-04 00:00:00,"[DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2013-12-14,2013,10.0
22521,2006-09-29 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, SPEED-FAILURE TO CONTROL, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",B,M,2006-10-04,2006,5.0
22521,2011-04-25 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DEFECTIVE EQUIPMENT, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2011-05-03,2011,8.0
22521,2015-10-07 00:00:00,"[DEFECTIVE EQUIPMENT, DRIVING-NO DRIVERS LICENSE, DEFECTIVE EQUIPMENT]","[PAPD, PAPD, PAPD]",B,M,2015-10-11,2015,4.0
22625,2015-08-07 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2015-08-14,2015,7.0
23027,2008-03-29 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2008-03-31,2008,2.0
23027,2012-01-12 00:00:00,"[DRIVING-EXPIRED LIC. PLATE, DEFECTIVE EQUIPMENT, DRIVING-WHILE LIC INVALID, TRAFFIC OFFENSE-NON MOVING]","[PAPD, PAPD, PAPD, PAPD]",B,M,2012-01-22,2012,10.0
23032,2005-04-13 00:00:00,"[DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD]",W,M,2005-04-18,2005,5.0
23095,2006-02-26 00:00:00,"[FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL]","[PAPD, PAPD]",B,M,2006-02-27,2006,1.0
23178,2006-03-31 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2006-03-31,2006,0.0
23178,2006-05-12 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",W,M,2006-05-12,2006,0.0
23315,2007-04-19 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD]",B,M,2007-04-23,2007,4.0
23445,2007-11-02 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-11-03,2007,1.0
24265,2015-09-23 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2015-09-28,2015,5.0
24505,2014-11-29 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXP MVI STICKER]","[PAPD, PAPD, PAPD]",B,M,2014-12-01,2014,2.0
24505,2015-04-16 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2015-04-25,2015,9.0
24745,2009-04-10 00:00:00,"[DRIVING-WHILE LIC INVALID, SPEED-UNSAFE]","[PAPD, PAPD]",B,M,2009-04-14,2009,4.0
25170,2011-04-26 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD, PAPD]",B,M,2011-04-29,2011,3.0
25170,2015-05-30 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DEFECTIVE EQUIPMENT, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2015-06-08,2015,9.0
25265,2013-05-17 00:00:00,"[DRIVING-WHILE LIC EXPIRED, SPEEDING]","[PAPD, PAPD]",B,M,2013-05-22,2013,5.0
25408,2012-08-18 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2012-08-22,2012,4.0
25551,2010-01-08 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING]","[PAPD, PAPD]",W,M,2010-01-08,2010,0.0
25595,2010-09-23 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING, FAILURE TO APPEAR, FAILURE TO APPEAR, DEFECTIVE EQUIPMENT, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-09-24,2010,1.0
25595,2012-09-29 00:00:00,"[FAILURE TO MNTN FINAN RESP, TRAFFIC OFFENSE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2012-10-04,2012,5.0
25646,2006-06-20 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD, PAPD]",B,F,2006-06-20,2006,0.0
25848,2005-08-19 00:00:00,[TRAFFIC OFFENSE-NON MOVING],[PAPD],W,M,2005-08-21,2005,2.0
26001,2015-03-17 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2015-03-25,2015,8.0
26245,2007-07-24 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, DRIVING-EXPIRED LIC. PLATE, DRIVING-EXPIRED LIC. PLATE, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-07-30,2007,6.0
26565,2015-08-18 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD]",B,M,2015-08-21,2015,3.0
26802,2011-12-01 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD]",W,M,2011-12-05,2011,4.0
26956,2005-11-01 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",B,M,2005-11-01,2005,0.0
26956,2006-03-08 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-03-08,2006,0.0
26956,2007-07-27 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-08-06,2007,10.0
26956,2007-10-30 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-11-04,2007,5.0
27117,2007-01-05 00:00:00,"[FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-01-05,2007,0.0
27117,2013-03-21 00:00:00,"[STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2013-03-27,2013,6.0
27171,2008-12-20 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, FAILURE TO MNTN FINAN RESP, FAILURE TO SIGNAL, DEFECTIVE EQUIPMENT, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2008-12-31,2008,11.0
27324,2012-04-12 00:00:00,[SPEED-FAILURE TO CONTROL],[PAPD],B,M,2012-04-13,2012,1.0
27478,2010-10-26 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING]","[PAPD, PAPD]",B,M,2010-10-26,2010,0.0
27540,2007-01-23 00:00:00,"[FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-02-01,2007,9.0
27540,2007-08-30 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-08-30,2007,0.0
27540,2009-07-09 00:00:00,"[DRIVING-WHILE LIC INVALID, DRIVING-EXP MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-07-17,2009,8.0
27540,2011-08-26 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, SPEED-FAILURE TO CONTROL]","[PAPD, PAPD, PAPD, PAPD]",B,M,2011-09-04,2011,9.0
27540,2012-10-13 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD, PAPD]",B,M,2012-10-22,2012,9.0
27540,2013-11-05 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,M,2013-11-06,2013,1.0
27650,2011-03-10 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, SPEEDING, SPEEDING, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2011-03-10,2011,0.0
27819,2009-08-23 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",W,M,2009-08-23,2009,0.0
28171,2006-03-07 00:00:00,"[FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2006-03-08,2006,1.0
28230,2008-03-10 00:00:00,"[DRIVING-D.L. VIOLATION, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2008-03-13,2008,3.0
28360,2005-09-09 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE]","[PAPD, PAPD]",B,M,2005-09-15,2005,6.0
28360,2006-06-21 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD]",B,M,2006-06-26,2006,5.0
28360,2008-08-23 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD]",B,M,2008-08-25,2008,2.0
28456,2010-01-02 00:00:00,"[DEFECTIVE EQUIPMENT, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2010-01-07,2010,5.0
28643,2007-05-10 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,M,2007-05-14,2007,4.0
28659,2006-04-30 00:00:00,"[FAILURE TO MNTN SINGLE LANE, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",W,M,2006-05-01,2006,1.0
28707,2006-06-25 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, SPEED-FAILURE TO CONTROL, FAILURE TO APPEAR, SPEEDING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2006-06-25,2006,0.0
28707,2013-05-24 00:00:00,"[SPEED-FAILURE TO CONTROL, DRIVING-EXPIRED LIC. PLATE, SPEEDING, FAILURE TO APPEAR, STOP SIGN- RUNNING, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2013-05-25,2013,1.0
28835,2005-02-09 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO YIELD R.O.W.]","[PAPD, PAPD]",W,M,2005-02-09,2005,0.0
28989,2014-04-04 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, TRAF OFF-MOVING-NO SEATBELT, STOP LIGHT- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2014-04-12,2014,8.0
29092,2009-05-23 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,M,2009-05-23,2009,0.0
29097,2007-08-24 00:00:00,"[FAILURE TO APPEAR, DEFECTIVE EQUIPMENT]","[PAPD, PAPD]",B,M,2007-08-30,2007,6.0
29857,2009-06-18 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC EXPIRED, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE CHANGE DL ADDRESS, DRIVING-NO MVI STICKER, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-06-18,2009,0.0
30196,2010-01-05 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD]",B,F,2010-01-06,2010,1.0
30386,2005-07-22 00:00:00,"[DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE, DEFECTIVE EQUIPMENT]","[PAPD, PAPD, PAPD]",W,M,2005-07-27,2005,5.0
30430,2007-08-11 00:00:00,"[FAILURE TO APPEAR, FAILURE CHANGE DL ADDRESS, DRIVING-WHILE LIC INVALID, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-08-20,2007,9.0
30566,2009-02-18 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, DRIVING-FICTITIOUS PLATES]","[PAPD, PAPD, PAPD, PAPD]",B,M,2009-02-18,2009,0.0
30566,2009-10-29 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2009-10-29,2009,0.0
30779,2012-10-12 00:00:00,"[SPEEDING, FAILURE CHANGE DL ADDRESS]","[PAPD, PAPD]",W,M,2012-10-16,2012,4.0
31070,2007-12-06 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2007-12-07,2007,1.0
31092,2005-07-11 00:00:00,[SPEEDING],[PAPD],B,M,2005-07-11,2005,0.0
31196,2009-04-26 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-04-26,2009,0.0
31212,2006-01-04 00:00:00,[DRIVING-WHILE LIC INVALID],[PAPD],B,F,2006-01-04,2006,0.0
31384,2005-12-04 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN SINGLE LANE, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,F,2005-12-06,2005,2.0
31419,2014-11-22 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",B,M,2014-11-25,2014,3.0
31553,2010-06-30 00:00:00,[SPEEDING],[PAPD],B,M,2010-07-01,2010,1.0
31785,2007-12-20 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",B,M,2007-12-27,2007,7.0
31973,2009-04-22 00:00:00,"[SPEED-UNSAFE, FAILURE TO APPEAR]","[PAPD, PAPD]",W,M,2009-04-22,2009,0.0
32248,2005-01-15 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",W,F,2005-01-21,2005,6.0
32248,2006-05-05 00:00:00,"[FAILURE TO APPEAR, FAILURE TO YIELD R.O.W.]","[PAPD, PAPD]",W,F,2006-05-07,2006,2.0
32248,2006-10-06 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING]","[PAPD, PAPD, PAPD]",W,F,2006-10-09,2006,3.0
32280,2014-04-22 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,M,2014-04-23,2014,1.0
32523,2006-10-07 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-10-07,2006,0.0
32523,2009-06-25 00:00:00,"[FAILURE TO APPEAR, STOP LIGHT- RUNNING, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-07-03,2009,8.0
32523,2009-09-19 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2009-09-19,2009,0.0
32523,2010-12-15 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-12-20,2010,5.0
32523,2013-09-28 00:00:00,"[DRIVING-NO MVI STICKER, STOP SIGN- RUNNING]","[PAPD, PAPD]",B,M,2013-10-04,2013,6.0
32523,2015-09-06 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2015-09-16,2015,10.0
32617,2005-04-24 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2005-04-30,2005,6.0
32651,2005-09-03 00:00:00,[NO LIABILITY INSURANCE],[PAPD],B,M,2005-09-03,2005,0.0
32651,2008-10-22 00:00:00,"[STOP LIGHT- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2008-10-23,2008,1.0
32651,2009-04-03 00:00:00,[VEH-LICENSE PLATE OFFENSE],[PAPD],B,M,2009-04-04,2009,1.0
32651,2009-06-07 00:00:00,"[FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD]",B,M,2009-06-10,2009,3.0
32676,2012-03-15 00:00:00,"[FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD]",B,M,2012-03-19,2012,4.0
33035,2007-05-19 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,M,2007-05-25,2007,6.0
33100,2005-12-24 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, TRAFFIC OFFENSE-MOVING, FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2005-12-24,2005,0.0
33637,2011-05-26 00:00:00,"[DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD]",B,M,2011-05-31,2011,5.0
33834,2010-08-18 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2010-08-18,2010,0.0
34003,2010-09-07 00:00:00,"[SPEEDING, TRAFFIC OFFENSE, NO LIABILITY INSURANCE, FAILURE TO APPEAR, NO LIABILITY INSURANCE, SPEEDING, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-09-20,2010,13.0
34003,2011-05-20 00:00:00,"[NO LIABILITY INSURANCE, DRIVING-WHILE LIC INVALID, DRIVING-D.L. VIOLATION, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2011-05-31,2011,11.0
